name,address,lat,lng,scale,contact,web,description,source,tags
Ressourcerie 2mains,19 avenue Albert Einstein (lot n°38) Le Blanc Mesnil 93150,48.9428,2.4742,,contact@2mains-asso.fr - http://www.2mains-asso.fr,,"<div><span class=""l"">En deux mots:</span>&nbsp;Journée Portes Ouvertes: informations, sensibilisation à la réutilisation et vente d'objets réutilisables, ouverte à tous!</div><div><span class=""l"">Activité Principale:</span>&nbsp;Association à but environnemental et social, récupérant des objets en bon état et réutilisables pour d'autres personnes (mobilier, décoration, vaisselle, vêtements, livres jeux, multimédia/informatique, cycles...), et employant des personnes en difficultés  dans l'emploi afin de les réinsérer dans le milieu professionnel.  Nous sommes une ressourcerie qui a 4 fonctions : collecter ces objets; les trier et les valoriser (nettoyage, petites réparations, relooking) et les revendre à bas prix. En même temps, Nous sensibilisons la population à la prévention des déchets et à une consommation plus responsable (visites, bouche à oreilles).</div><div><span class=""l"">La Récup':</span>&nbsp;Collecte d'objets réutilisables. Valorisation de ces objets par des ateliers de menuiseries, relooking de meubles, test de fonctionnement et de réparation des déchets électriques et électroniques (informatique, électroménager) ; idem pour les jouets et jeux.   Les ateliers sont effectués dans notre entrepôt. Nous avons aussi, une boutique on l'on vend les petits objets récupérés.</div><div><span class=""l"">Infos:</span>&nbsp;Du lundi au vendredi pour l'entrepôt: -lundi, mardi et jeudi de 9h à 13h et de 14h à 16h. -le mercredi de 14h à 16h -le vendredi de 9h à 13 h. Les premiers et troisièmes samedis du mois pour les ventes, de 10h à 18h.  Pour la boutique: du mardi au samedi, de 14h à 19h.  Événements et manifestations:  -collectes régulières en quartier (accompagnées d'un stand d’informations) en  partenariat avec les bailleurs sociaux  -participation chaque année, à la semaine européenne de réduction des déchets; à la semaine du développement durable</div><div><span class=""l"">Autres infos:</span>&nbsp;Nous collectons vos objets, principalement à domicile, gratuitement pour les villes du Blanc Mesnil, d'Aulnay sous Bois et de Sevran. (vous pouvez aussi les apporter à l'entrepôt ou en déchetteries où nos agents sont présents pour récupérer les objets réutilisables)  Il suffit de prendre rendez vous au 09 82 34 97 99.</div><div><span class=""l"">Catégorie:</span>&nbsp;Ressources</div>",fucrecup,Ressources
F2L,"10, rue st antoine Paris 75004",48.8535,2.3665,,f2l.contact@gmail.com info@al-verde.org - http://f2l.eu/ http://www.al-verde.org/page_3.html,,"<div><span class=""l"">En deux mots:</span>&nbsp;Projet d'un frigo en paille</div><div><span class=""l"">Activité Principale:</span>&nbsp;F2L est une équipe de travail pluridisciplinaire orientée vers le respect de l’environnement, des dynamiques culturelles locales et du contexte urbain.  Nos recherches et projets actuels sont basés sur le principe d'économiser ce qui n’est pas renouvelable et recycler tout ce qui peut l’être; grâce à l'application des techniques d'auto-construction nous avons la possibilité d'aider les citoyens à modeler leur espace de vie en diffusant  des connaissances relatives aux sources d'énergie renouvelables, la culture de la réutilisation et la gestion consciente des déchets et des ressources naturelles en expliquant aussi notre recherche relative aux principes de la consommation critique, l'éco-architecture et l'éco-design.    Nous collaborons avec l'association italienne al Verde qui est une Association de Promotion Sociale sans but lucratif crée pour promouvoir et développer grâce à des ateliers et actions concretes dans la société la culture de la réutilisation, le recyclage et et la gestion consciente et durable des déchets et des ressources naturelles.</div><div><span class=""l"">La Récup':</span>&nbsp;Développement de projet d'eco-architecture et recherche relative aux principes de recyclage dans l'architecture. Atelier d'auto-constrution pour enfants et adultes en Italie.  Participation à la Célébration de la Journée Mondiale de la Terre à Ouarzazate en collaboration avec l'association al Verde (http://www.al-verde.org/page_3.html ). Atelier pour le recyclage des déchets plastiques et leur transformation en objets d'art et pour l’usage domestique.</div><div><span class=""l"">Infos:</span>&nbsp;21-22 Avril atelier créatif à Ouarzazate pour la Célébration de la Journée Mondiale de la Terre</div><div><span class=""l"">En échange:</span>&nbsp;Tarifs en fonction du projet à developer; possibilité exange en nourriture ou savoir</div><div><span class=""l"">Catégorie:</span>&nbsp;Militantisme</div>",fucrecup,Militantisme
comme vous emoi,5 rue de la révolution Montreuil 93100,48.8564,2.4293,,fredericbenaza@gmail.com - http://www.commevousemoi.asso.fr/,,"<div><span class=""l"">En deux mots:</span>&nbsp;récupérateur d'idées</div><div><span class=""l"">Activité Principale:</span>&nbsp;comme vous emoi est une stucture qui met en place (ou vient en aide à )tous projets relevant de la culture , de l'artistique ,du citoyen,ou bien du militantisme cve est une association qui produit ou coproduit tout spectacle vivant ,enfin tres proche de la citoyenneté ,cve met en place tout projets citoyen  et militant . COMME VOUS EMOI récupérateur de bonnes idées</div><div><span class=""l"">La Récup':</span>&nbsp;CVE récupère tout médium liés à la culture à l'artistique  cve aide et accompagne tout projet liées à la récup' (ex. le FUC ,AMELIOR )</div><div><span class=""l"">Infos:</span>&nbsp;toute l'année notre structure évolue ,c'est un laboratoire d'idées en perpetuel mouvement</div><div><span class=""l"">En échange:</span>&nbsp;tarif fixe et suivant projet échange possible</div><div><span class=""l"">Catégorie:</span>&nbsp;Militantisme</div>",fucrecup,Militantisme
Electrocycle/Blackboxe,17 rue de la Chapelle Paris 75018,48.8915,2.3597,,Cyril,,"<div><span class=""l"">En deux mots:</span>&nbsp;Inauguration du site Web d'Electrocycle</div><div><span class=""l"">Activité Principale:</span>&nbsp;Mise en relation lieux de collecte de D3E et lieux de (ré)appropriation des savoirs et techniques pour Electrocycle.  Ex de lieu de (ré)appropriation des savoirs et techniques : le hackerspace de la blackboxe.</div><div><span class=""l"">La Récup':</span>&nbsp;Après plus d'un an de conduite du projet de ressourcerie virtuelle de déchets d'équipements électriques et électroniques, nous présenterons à la Blackboxe le site web expliquant notre projet, nos actions et les prototypes mis en place. Un moment d'échange sur l'axe de la réutilisation des D3E pour réduire les déchets que nous produisons.</div><div><span class=""l"">Infos:</span>&nbsp;Lundi 18 mars, 15h.</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers divers</div>",fucrecup,Ateliers divers
brin de paille,Paris 75000,48.8361,2.3464,city,permaculture.fr - http://www.permaculture.fr,,"<div><span class=""l"">En deux mots:</span>&nbsp;La permaculture dans tous ses états</div><div><span class=""l"">Activité Principale:</span>&nbsp;Améliorer tous les aspects pratiques de la qualité de la vie en respectant les autres êtres vivants, la Nature et en partageant équitablement. On s'entraîne à observer, à réfléchir et à choisir les actions les plus pertinentes dans une optique de simplicité heureuse.</div><div><span class=""l"">La Récup':</span>&nbsp;Ateliers d'éducation populaire, à Ecobox, au Shakiraï, notamment Stages d'initiation de 2 jours, Paris et Montreuil</div><div><span class=""l"">Infos:</span>&nbsp;Prochain stage: 20  et 21 avril, Rue Riquet, au Shakiraï</div><div><span class=""l"">En échange:</span>&nbsp;Tarif du stage:  participation responsable environ 45 euros)</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers divers</div>",fucrecup,Ateliers divers
Ecofrugal Project,52 rue Polonceau Paris 75018,48.886,2.3505,,green@ecofrugalproject.org - http://www.ecofrugalproject.org,,"<div><span class=""l"">En deux mots:</span>&nbsp;Diffusion et partage de solutions économiques et écologiques</div><div><span class=""l"">Activité Principale:</span>&nbsp;Créer, rechercher, relayer, diffuser, promouvoir des solutions écologiques et économiques.</div><div><span class=""l"">La Récup':</span>&nbsp;Conférences, interventions, fiches pédagogiques qui mettent en avant l'intérêt économique de la récup et la réduction d'impact.</div><div><span class=""l"">Infos:</span>&nbsp;Présence samedi 23 au marché couvert de Montreuil et présentation de 20 minutes sur l'écofrugalité.</div><div><span class=""l"">En échange:</span>&nbsp;Tenue d'un stand toute la journée et présentation du Guide Ecofrugal et des fiches écofrugales accessibles sur internet.</div><div><span class=""l"">Autres infos:</span>&nbsp;Ecofrugal Project est parti d’un constat étonnamment simple : en réduisant votre impact environnemental (en étant plus écolo), vous gagnez aussi de l’argent.  L’objectif ? Vous convaincre que ce qui est bon pour la planète est aussi bon pour votre porte-monnaie et vous donner ainsi envie d’agir.  Le principe : 2 fois par mois,  pendant 2 ans (99 semaines exactement!) une fiche pratique sera mise en ligne pour vous faire découvrir une solution économique et écologique à mettre en œuvre. Sur chaque fiche, une calculatrice vous permet d’estimer ce que vous gagnez. Et si vous vous prenez au jeu, vous pourrez sur ce site suivre au fil des semaines les économies que vous réalisez.</div><div><span class=""l"">Catégorie:</span>&nbsp;Militantisme</div>",fucrecup,Militantisme
RECUPE.net,6 rue du Charolais PARIS 75012,48.8395,2.3876,,mail : asso sigleAT recupe.net - http://www.recupe.net,,"<div><span class=""l"">En deux mots:</span>&nbsp;Donner au lieu de Jeter</div><div><span class=""l"">Activité Principale:</span>&nbsp;- Site internet (http:///www.recupe.net) permettant et poussant les utilisateurs à donner au lieu de jeter. Site conçu dans une optique de simplicité extreme pour être accessible et utilsable par tous.  - Association à vocation pédagogique (http://www.recupe-asso.fr) par différentes interventions sur le terrain (stand, prospectus, organisation de zones de gratuité, etc) pour sensibiliser les gens sur le geste de 'Donner au lieu de Jeter'.</div><div><span class=""l"">La Récup':</span>&nbsp;- Site internet (http:///www.recupe.net) permettant et poussant les utilisateurs à donner au lieu de jeter. Site conçu dans une optique de simplicité extreme pour être accessible et utilsable par tous.  - Association à vocation pédagogique (http://www.recupe-asso.fr) par différentes interventions sur le terrain (stand, prospectus, organisation de zones de gratuité, etc) pour sensibiliser les gens sur le geste de 'Donner au lieu de Jeter'.</div><div><span class=""l"">Catégorie:</span>&nbsp;Ressources</div>",fucrecup,Ressources
"COLLECTIF 3R R2duire, réutiliser, recycler","co Gérard Marcon, 7 rue Elisabeth Ivry sur Seine 94200",48.8181,2.392,,collectif3R@gmail.com - http://collectif3r.blogspot.com,,"<div><span class=""l"">En deux mots:</span>&nbsp;Assez incinéré , entrons dans l'ère des 3R!</div><div><span class=""l"">Activité Principale:</span>&nbsp;Nous sommes en lutte depuis 2009 contre le projet du Syctom de reconstruction de l'usine d'incinération d'Ivry sur Seine, et la construction sur le même site d'une méga-usine de Tri Mécano-Biologique avec méthanisation.  Nous participons également à la lutte de l'association ARIVEM qui a découvert à Romainville juste avant le début du chantier en 2010, un projet du Syctom d'usine de TMB-méthanisation similaire à celui d'Ivry.  Et enfin nous ne perdons pas une occasion de militer pour la réduction des déchets, la réutilisation et le recyclage, pour une politique tendant vers le zéro déchet, que ce soit à Ivry ou ailleurs.</div><div><span class=""l"">La Récup':</span>&nbsp;Une des associations membre du Collectif 3R ''Quatraire'' est basée à Villejuif et est activement engagée dans la mobilisation des habitants pour la récupération et le recyclage:  informations au marché le 3° samedi du mois pour Réduire (compostage,réduction du gaspillage...épluchures, produit d'entretien, stop pub....)  vide greniers pour Réunir  Réutiliser  chaussettes, les sacs plastiques les stylos.....  Recycler, avec la """"faites de l'art Récup</div><div><span class=""l"">Catégorie:</span>&nbsp;Ressources</div>",fucrecup,Ressources
Centre d'animation Montparnasse,Centre d'animation Montparnasse Jardin Atlantique (Au dessus de la gare Montparnasse ) Paris 75014,48.833,2.3269,,infos@ca-montparnasse.org - http://www.ca-montparnasse.org,,"<div><span class=""l"">En deux mots:</span>&nbsp;Troc de graines</div><div><span class=""l"">Numéro de téléphone:</span>&nbsp;01 43 20 20 06</div><div><span class=""l"">Activité Principale:</span>&nbsp;Activités sciences et environnement. Jardinage, cuisine, dessin naturaliste, etc Évènements, stages.</div><div><span class=""l"">La Récup':</span>&nbsp;Jardinage, compost, lobricompost, recup'art, atelier papier recyclé, cuisine de reste, etc</div><div><span class=""l"">Infos:</span>&nbsp;jardinage : vendredi 14h - 16h et samedi 10h30-12h30</div><div><span class=""l"">En échange:</span>&nbsp;tarifs selon QF</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers divers</div>",fucrecup,Ateliers divers
La Maison Verte,127 rue Marcadet Paris 75018,48.8913,2.3416,,contact@lamaisonverte.org - http://www.lamaisonverte.org,,"<div><span class=""l"">En deux mots:</span>&nbsp;Braderie</div><div><span class=""l"">Activité Principale:</span>&nbsp;La Maison Verte accueille à la fois une paroisse protestante inclusive et une maison de quartier ouverte à toutes et tous.</div><div><span class=""l"">La Récup':</span>&nbsp;Des dons sont apportés en permanence à La Maison Verte. Ils sont triés. La récupération se fait sur trois modes : - dons lors d'un vestiaire 2 fois par mois - vente à bas prix lors d'une braderie toutes les 6 semaines - dons au Relais (pour leur usine de fabrication de matériel protection phonique et isolation) et à Interloque pour ce qui n'est pas donné et vendu</div><div><span class=""l"">Infos:</span>&nbsp;samedi 23 mars, 10h30-16h</div><div><span class=""l"">En échange:</span>&nbsp;La vente se fait à l'unité jusque 14h et ensuite, au sac, à partir de 14h (8 euros par sac)</div><div><span class=""l"">Catégorie:</span>&nbsp;Ressources</div>",fucrecup,Ressources
QUATRAIRE,56 RUE SACCO ET VANZETTI VILLEJUIF,48.8041,2.3609,,catherine.casel@neuf.fr - http://site en cours,,"<div><span class=""l"">En deux mots:</span>&nbsp;récupération, information, sensibilisation</div><div><span class=""l"">Numéro de téléphone:</span>&nbsp;01 47 26 12 83</div><div><span class=""l"">Activité Principale:</span>&nbsp;Quatraire: Réduire, Réunir,Réutiliser,Recycler, organise des animations, des oeuvres collectives et des informations sur ces thèmes  et la 3° ''Faites de l'Art Récup'' le 1° juin rue le Bigot à villejuif exposition d'oeuvres d'artistes, d'habitants,, d'écoles  uniquement  avec des matériaux recyclés  participation gratuite</div><div><span class=""l"">La Récup':</span>&nbsp;Animation mensuelle au marché (compost, diminuer le gaspillage dans tous les domaines, le jetable  et l'empreinte écologique, échange de plantes de livres....) animation dans les Mpt avec des enfants/ sapins en recyclé, jouets....) oeuvre collectives pour la fête: sacs plastiques  crochetés pour habiller le mobilier urbain , serpent chaussettes..). vide greniers Récup diverses</div><div><span class=""l"">Infos:</span>&nbsp;réunion le 1°mercredi du mois de 20hà21h30 salle Radot une animation le 3° samedi du mois marché du centre samedi 1  juin  3° grande ''Faites de l'Art Récup'' rue Le Bigot VIllejuif</div><div><span class=""l"">En échange:</span>&nbsp;TROP TARD POUR ENVISAGER UNE ANIMATION MAIS ON VIENDRA ET ON APPORTERA UN PANNEAU AVEC NOS ACTIVITES et on donnera des coups de mains si necessaire</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers divers</div>",fucrecup,Ateliers divers
Les Dégonflés,Paris 75000,48.8361,2.3464,city,atelierlesdegonfles@gmail.com - http://www.lesdegonfles.com,,"<div><span class=""l"">En deux mots:</span>&nbsp;Créations en chambre à air et pneus recyclés</div><div><span class=""l"">Activité Principale:</span>&nbsp;Les Dégonflés c’est tout d’abord une histoire de récup’. A l’heure où on nous incite à changer, acheter plus récent, plus joli, plus grand, plus gros, plus performant, Les dégonflés redonnent espoir aux objets injustement condamnés, laissés pour compte par des négligents. Nous sommes concentrés en ce moment sur la fabrication d'accessoires et bijoux en chambre à air et pneus recyclés.  Les Dégonflés forme une alternative à la consommation industrielle peu respectueuse de l’environnement. Les produits sont artisanaux, made in Chez moi, issus d’un maximum de matériaux recyclés. Chaque produit est unique et dépend des matériaux trouvés.</div><div><span class=""l"">La Récup':</span>&nbsp;Vente et formation autour de la recup.</div><div><span class=""l"">Infos:</span>&nbsp;A venir ...</div><div><span class=""l"">En échange:</span>&nbsp;Les échanges sont possibles, le tarif selon revenus aussi, echanges de savoirs ...</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers divers</div>",fucrecup,Ateliers divers
Zero Waste - Centre national d'information indépendante sur les déchets (Cniid),"18, Boulevard Barbès 75018 Paris",48.8532,2.3909,,https://www.zerowastefrance.org,,"(Anciennement CNIID) En deux mots: Réduction des déchets en quantité et en toxicité - veille et expertise citoyenne - Activité Principale: Le Cniid a pour mission de décrypter les problématiques liées aux déchets et de diffuser une expertise et une information indépendante pour sensibiliser les décideurs et le grand public à l'importance de réduire nos déchets à la source en quantité et en toxicité, de développer les modes de gestions alternatifs et d'en finir avec les traitements polluants par incinération ou stockage. En 2012, le Cniid a publié un dictionnaire gratuit et garanti sans greenwashing sur les ''gros mots des déchets'' téléchargeable à cette adresse: http://cniid.fr/IMG/pdf/DICO.pdf",fucrecup,act earth up1510
whatspirit,avenue du Docteur Netter Paris 75012,48.8672,2.3099,,Sophie Hochin  : what_spirit@hotmail.fr - http://www.shochin.net,,"<div><span class=""l"">En deux mots:</span>&nbsp;informatique</div><div><span class=""l"">Activité Principale:</span>&nbsp;plasticienne multimedia de formation -conceptrice de projets j'enseigne les arts plastiques et la création numérique j'utilise toujours des matériaux récupèrés à transformer!  mon site perso: http://www.shochin.net le site de ma structure associative: http://jimdo.whatspirit.com</div><div><span class=""l"">En échange:</span>&nbsp;apports de matériel participation aux actions créations</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers divers</div>",fucrecup,Ateliers divers
ARIVEM,122 rue Vaillant Couturier Noisy-le-Sec 93130,48.8922,2.4437,,Gianni Carroza ou François Mouthon : arivemromainville@yahoo.fr - http://arivem.free.fr/,,"<div><span class=""l"">En deux mots:</span>&nbsp;Veille sur la gestion des déchets</div><div><span class=""l"">Numéro de téléphone:</span>&nbsp;09 50 60 65 18</div><div><span class=""l"">Activité Principale:</span>&nbsp;Association de riverains, de voisins, d'amis,  dénonçant les dangers des usines de traitement des déchets dites  de Tri Mécano Biologique - Méthanisation et agissant pour développer en Seine-Saint-Denis la valorisation des déchets par le tri à la source et une collecte séparée des restes de repas, des plastiques, cartons, etc...</div><div><span class=""l"">La Récup':</span>&nbsp;Nos déchets ont une valeur, comme nos déchets peuvent être destructeurs s'ils suivent le cursus actuel du tout traitement et de la mise en décharge. La dimension de cette catastrophe en cours n'est pas relayée à sa juste mesure alors qu'il est urgent de réutiliser tous nos déchets, les déchets ménagers, comme ce que l'on appelle les encombrants.  Nous faisons actuellement beaucoup d'actions de communication sur la récupération des déchets. Notre mise en relation nous permettrait d'organiser chez nous des initiatives de terrain.</div><div><span class=""l"">Catégorie:</span>&nbsp;Militantisme</div>",fucrecup,Militantisme
Cyclofficine,15 rue Pierre Bonnard 75020,48.8595,2.4036,,paris@cyclocoop.org - http://www.cyclocoop.org,,"<div><span class=""l"">Ville:</span>&nbsp;Paris</div><div><span class=""l"">En deux mots:</span>&nbsp;Ateliers vélo et récupération de vélos en état de marche ou épaves</div><div><span class=""l"">Activité Principale:</span>&nbsp;Récupération de vélos usagés, démontage des épaves et tri, rangement, ré-utilisation des pièces au cours des ateliers.
Remontage de vélos, distribution vélos enfant, vente à bas prix de vélos remis en état à nos adhérents.
Animation d'ateliers de rue (mécanique vélo)
Animation de bourses aux vélos entre particuliers
Animation de ventes aux enchères de vélos d'occasion.
Confection de vélos spéciaux, de carrioles.</div><div><span class=""l"">La Récup':</span>&nbsp;Récupération de vélos usagés, en déchetterie ou auprès de bailleurs sociaux, de résidences privées. démontage des épaves et tri, rangement, ré-utilisation des pièces au cours des ateliers.
Remontage de vélos, distribution vélos enfant, vente à bas prix de vélos remis en état à nos adhérents.
Animation d'ateliers de rue (mécanique vélo)
Animation de bourses aux vélos entre particuliers
Animation de ventes aux enchères de vélos d'occasion.
Confection de vélos spéciaux, de carrioles.</div><div><span class=""l"">Infos:</span>&nbsp;lundi soir de 19h00 à 21h30, jeudi, vendredi et samedi de 14h00 à 19h00</div><div><span class=""l"">En échange:</span>&nbsp;Adhésion de 15, 25 ou 35 euros selon situation à l'association, don de pièces, de vélos, contributions en nature aux repas partagés par les salariés et les bénévoles. Partage de savoir.</div><div><span class=""l"">Activité pendant le festival:</span>&nbsp;Nous souhaitons particulièrement communiquer sur nos capacités d'accueil de vélos dont les habitants ne veulent plus, sur la possibilité d'en acquérir en bon état à bas prix, sur la possibilité d'échanges de vélos d'enfant.</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers vélos</div>",fucrecup,
Cyclofficine,5 rue de Noisy le Sec 75020,48.8718,2.4114,,paris@cyclocoop.org - http://www.cyclocoop.org,,"<div><span class=""l"">Ville:</span>&nbsp;Paris</div><div><span class=""l"">En deux mots:</span>&nbsp;Ateliers vélo et récupération de vélos en état de marche ou épaves</div><div><span class=""l"">Activité Principale:</span>&nbsp;Récupération de vélos usagés, démontage des épaves et tri, rangement, ré-utilisation des pièces au cours des ateliers.
Remontage de vélos, distribution vélos enfant, vente à bas prix de vélos remis en état à nos adhérents.
Animation d'ateliers de rue (mécanique vélo)
Animation de bourses aux vélos entre particuliers
Animation de ventes aux enchères de vélos d'occasion.
Confection de vélos spéciaux, de carrioles.</div><div><span class=""l"">La Récup':</span>&nbsp;Récupération de vélos usagés, en déchetterie ou auprès de bailleurs sociaux, de résidences privées. démontage des épaves et tri, rangement, ré-utilisation des pièces au cours des ateliers.
Remontage de vélos, distribution vélos enfant, vente à bas prix de vélos remis en état à nos adhérents.
Animation d'ateliers de rue (mécanique vélo)
Animation de bourses aux vélos entre particuliers
Animation de ventes aux enchères de vélos d'occasion.
Confection de vélos spéciaux, de carrioles.</div><div><span class=""l"">Infos:</span>&nbsp;mercredi après-midi 14h00-19h00, samedi après-midi 14h00-19h00</div><div><span class=""l"">En échange:</span>&nbsp;Adhésion de 15, 25 ou 35 euros selon situation à l'association, don de pièces, de vélos, contributions en nature aux repas partagés par les salariés et les bénévoles. Partage de savoir.</div><div><span class=""l"">Activité pendant le festival:</span>&nbsp;Nous souhaitons particulièrement communiquer sur nos capacités d'accueil de vélos dont les habitants ne veulent plus, sur la possibilité d'en acquérir en bon état à bas prix, sur la possibilité d'échanges de vélos d'enfant.</div><div><span class=""l"">Catégorie:</span>&nbsp;Ateliers vélos</div>",fucrecup,
La Meloteca,175 bis rue Championnet 75018,48.8946,2.3348,,meloteca.contact@gmail.com - http://www.meloteca.org,,"<div><span class=""l"">Ville:</span>&nbsp;Paris</div><div><span class=""l"">En deux mots:</span>&nbsp;Ateliers de fabrication d'instruments de musique</div><div><span class=""l"">Numéro de téléphone:</span>&nbsp;06 05 58 86 58</div><div><span class=""l"">Activité Principale:</span>&nbsp;Contenu, déroulement : collecte de matériel, conception et fabrication des instruments d’après modèles ; approche directe et sensorielle de la musique par l’exploration, l’écoute et le jeu immédiat dans la pratique d’ensemble ; familiarisation avec différentes cultures musicales ; constitution d’un répertoire, répétitions, concert en fin de session. La formation technique est associée à une formation musicale réelle : collaboration et alternance d'intervenants spécialisés, musiciens pédagogues, artisans luthiers.
Enfants à partir de 8 ans, adolescents, adultes, contenu adapté à l'âge et à l'expérience musicale des participants, ainsi qu'à la durée de l'atelier (stage intensif ou étalement sur une période de 6 semaines à 3 mois).</div><div><span class=""l"">La Récup':</span>&nbsp;Ateliers organisés de manière ponctuelle, envisagés sur une période de 6 semaines à 3 mois sur la saison 2014-2015.</div><div><span class=""l"">Catégorie:</span>&nbsp;Art du spectacle / Art de rue</div>",fucrecup,
Transition Paris 20,Paris 20ème 75020,48.8651,2.3991,zone,contact@transitionparis20.org - http://www.transitionparis20.org,,"<div><span class=""l"">Ville:</span>&nbsp;Paris</div><div><span class=""l"">En deux mots:</span>&nbsp;Point R - récup' dans la rue</div><div><span class=""l"">Activité Principale:</span>&nbsp;Groupe local du mouvement des villes en transition dans le 20ème arrondissement de Paris, visant à rassembler les usagers du lieu (habitants, travailleurs...) pour bâtir ensemble une société plus sobre, plus respectueuse des hommes et de l'environnement, et résiliente face aux crises écologiques, énergétiques et économiques.</div><div><span class=""l"">La Récup':</span>&nbsp;Le collectif organise régulièrement des Points R (R comme Ressources, Rues, Récup'...) où l'on occupe un coin de rue servant habituellement de dépotoir sauvage, que l'on aménage, nettoie, met en valeur puis on propose aux passants de prendre les objets qui se trouvent là, ou d'amener ceux dont ils veulent se débarrasser.</div><div><span class=""l"">Infos:</span>&nbsp;Événements ponctuels sur des lieux déterminés au dernier moment.</div><div><span class=""l"">Autres infos:</span>&nbsp;Un Point R dans le 20ème, de préférence un samedi ou dimanche (19, 20, 26, 27 avril) !</div><div><span class=""l"">Activité pendant le festival:</span>&nbsp;Un Point R dans le 20ème, de préférence un samedi ou dimanche (19, 20, 26, 27 avril) !</div><div><span class=""l"">Catégorie:</span>&nbsp;Militantisme</div>",fucrecup,
Tinagraff,93100,48.8638,2.4485,city,,,"<div><span class=""l"">Ville:</span>&nbsp;Montreuil</div><div><span class=""l"">En deux mots:</span>&nbsp;récupération, artisanat enfants, goûter dans le noir ...</div><div><span class=""l"">Numéro de téléphone:</span>&nbsp;06 62 52 62 84</div><div><span class=""l"">Activité Principale:</span>&nbsp;Activités d'animation avec les enfants et adolescents - recherche de créativité - utilisation de récupération diverse</div><div><span class=""l"">La Récup':</span>&nbsp;Animation enfants - création d'ateliers, coopération, coup de main envisageables</div><div><span class=""l"">Infos:</span>&nbsp;Disponibilité irrégulière - mercredi possible - soirées en semaine bien précisées</div><div><span class=""l"">En échange:</span>&nbsp;idem prix vacation d'animation de la ville de Montreuil

demande apport de matériel et partage de nos connaissances</div><div><span class=""l"">Autres infos:</span>&nbsp;artistiques</div><div><span class=""l"">Activité pendant le festival:</span>&nbsp;Quelques ateliers enfants : faire un nichoir - détourner des bouteilles plastiques - boissons-jeunesse faite à la maison avec les produits des jardins partagés

</div><div><span class=""l"">Catégorie:</span>&nbsp;Art du spectacle / Art de rue</div>",fucrecup,
La Dessinerie,Paris 20 75020,48.8651,2.3991,zone,davidmuguet@gmail.com,,"<div><span class=""l"">Ville:</span>&nbsp;Paris</div><div><span class=""l"">En deux mots:</span>&nbsp;fabrication de matériel de dessin</div><div><span class=""l"">Activité Principale:</span>&nbsp;Fabrication et vente de matériel pour dessiner, peindre... à partir de matériaux récupérés :
-couleurs végétales et minérales (jus colorés, godets aquarellables...)
-pinceaux
-calames en bambou (''plumes'')
-fusains
-carnets de croquis

Animation d'ateliers permettant aux participants de se familiariser avec les techniques de fabrication, d'échanger des savoirs et savoir-faire, de produire eux même du matériel adapté à leurs envies.</div><div><span class=""l"">La Récup':</span>&nbsp;idem :)</div><div><span class=""l"">Infos:</span>&nbsp;à définir</div><div><span class=""l"">En échange:</span>&nbsp;Prix de vente envisagés:
-pinceaux: 5€/pièce
-calames: 1€/pièce
-fusains: 3€/10 pièces
-carnets: 2€/pièce
-godets de couleurs aquarellables: 2€/pièce

Fabriquer soi-même son matériel lors d'un atelier donne lieu à une réduction de 60% du prix (ce qui reste à payer est la matière première collectée par mes soins).
La participation aux ateliers est ouverte aux adhérents qui règlent une cotisation annuelle fixée par le montant de leur quotient familial.

Contributions en nature/monnaies complémentaires etc bienvenues (à discuter) ! 
</div><div><span class=""l"">Autres infos:</span>&nbsp;Passion fiévreuse pour le mouvement des villes en Transition (dans le 20e à Paris notamment), le vélo et la récup' sous diverses formes
Amour éternel pour le dessin/la peinture (admirateur et pratiquant)
Accro au yoga ashtanga
Hyperpapa
Fêtard !</div><div><span class=""l"">Activité pendant le festival:</span>&nbsp;Des ateliers de Dessinerie!
Et une communication maline...</div><div><span class=""l"">Catégorie:</span>&nbsp;Art du spectacle / Art de rue</div>",fucrecup,
