Id,Tags,Url
746435fa-0ff7-46bf-b252-c91c1eb48da3,map,http://hackerspaces.org http://www.hackerspaces.org
3df44617-1b69-4cfa-997d-34e581ce8134,,https://senshumus.wordpress.com
961f147a-edae-4440-b8be-f98ef35409ba,agriculture eat,http://www.intelligenceverte.org
7aec9af5-dc0f-473c-b889-d950bd5c14ae,agriculture,http://semences-biologiques.org http://www.semences-biologiques.org https://semences-biologiques.org https://www.semences-biologiques.org
69e4d7a4-f2c5-4ec3-9670-f7dfe65f8b68,,http://www.institut-economie-circulaire.fr https://www.institut-economie-circulaire.fr
4872b097-5186-4da9-86f6-a5134d269bb8,,http://www.notredamedeslandes2014.org https://www.notredamedeslandes2014.org
e62fa580-348a-4523-888b-46080c56d5d2,,http://www.ouiaubiodansmacantine.fr https://www.ouiaubiodansmacantine.fr
e04bebe6-2354-419a-ab95-a45bfefeb472,,http://tarnac4000.collectifs.net http://www.tarnac4000.collectifs.net
8c1e4a20-d06f-4a10-97cb-0aaef9ab332c,,http://www.reseau-coherence.org https://www.reseau-coherence.org
c4602321-bbf4-4137-afe6-02acbf609f64,tool politics,http://www.nosdeputes.fr
a29ff907-ab94-44ab-8c14-34ba9d580661,,http://lille.cybertaria.org https://lille.cybertaria.org
dbc37dc4-ba81-409d-8c0f-3a8a7a1855fb,,http://kaleidos-coop.org
41fa34cf-466f-41c9-95e0-5d5b6e67ad7d,politics tool,http://www.nossenateurs.fr
4700105d-3cd5-47a2-ad9e-9cde40aaf85e,,http://adabio-autoconstruction.org http://www.adabio-autoconstruction.org http://www.latelierpaysan.org https://latelierpaysan.org https://www.latelierpaysan.org
e59e9fc0-7967-462b-b585-2f82fd21acc6,,http://la-ferme-des-enfants.com http://www.la-ferme-des-enfants.com https://la-ferme-des-enfants.com https://www.la-ferme-des-enfants.com
9b6c3e05-de9a-4422-a868-12ae738ce309,map,http://oasisentouslieux.org http://www.oasisentouslieux.org https://oasisentouslieux.org https://www.oasisentouslieux.org
61baaca3-726f-4edd-8aa2-25ef85569186,,http://cooperative-integrale-toulouse.org https://cooperative-integrale-toulouse.org
470594ef-c6b4-4647-b4bf-65f55b2fb83c,map,http://la-parole-errante.org http://www.la-parole-errante.org https://twitter.com/LaParoleerrante https://www.facebook.com/pages/La-Parole-errante-%C3%A0-La-Maison-de-larbre/158435764278240
121eb38b-4ca2-4cba-befe-8d30c8dd2de9,,http://www.tela-botanica.org https://tela-botanica.org https://www.tela-botanica.org
f6f0f6b1-bfd4-4903-8180-115dfc0a6366,,http://www.heureux-cyclage.org https://www.heureux-cyclage.org
a99e69e1-9bd8-47c3-9400-5cac2d43935d,energy,http://100000pasabure.over-blog.com
7179f744-6a8f-4056-a158-911b3ce60a4a,,http://imaginationforpeople.org
f31b4588-2bfb-4e17-9ae6-258ad3070e94,,http://www.oasisdeserendip.net
43c04d4c-710d-4617-8372-5fcbcccb819a,,http://www.courantpositif.fr
f88d81f4-cd78-498a-8024-8cbd4236fb2f,media,http://www.monde-diplomatique.fr https://www.facebook.com/Monde.diplomatique
da36ab82-9b60-4706-835d-4a2071fdb328,,http://onpassealacte.fr http://www.onpassealacte.fr
4bcd694c-081b-416a-953b-642f4b17322a,,http://www.twiza-reseau.com
0b624fe8-5777-4555-821d-600f52ade4a4,,http://www.ritimo.org
d670d0e2-c518-4ad0-ba72-625915284b17,,http://www.fmml.net
bf4c2c65-24b6-4d06-947e-1ef2c0b3d702,,http://ateliersdelatransition.fr http://www.ateliersdelatransition.fr https://ateliersdelatransition.fr
797dad33-c955-405e-929e-98651e2c526e,,http://global-chance.org http://www.global-chance.org https://global-chance.org https://www.global-chance.org
4a28f601-63e6-4bee-8c07-4d66cb90c339,media,http://www.lagedefaire-lejournal.fr https://www.lagedefaire-lejournal.fr
281e30fe-7551-421e-a84f-e2cd9dbbe70b,web,http://www.virtual-assembly.org https://www.virtual-assembly.org
c6c0fae4-1ea5-4113-b7a3-cdba8ed70b71,,http://www.la-boutique-militante.com
af00a7eb-5512-4d9f-80dd-18f33b7c5897,,http://www.interface-conscience.com
a865dbf8-e264-4096-826c-8327bc03390c,,http://www.eisenia.coop
4599b013-3eea-49c2-80c9-b5d12b520527,,http://humanitesenvironnementales.fr http://www.humanitesenvironnementales.fr https://humanitesenvironnementales.fr https://www.humanitesenvironnementales.fr
c3c1d45f-148f-426a-b7c0-fe5ebc0f0804,map,http://fermedelamhotte.fr http://www.fermedelamhotte.fr https://fermedelamhotte.fr https://www.fermedelamhotte.fr
13f607f3-bffe-4c99-b77a-7ec8e62373c9,zad earth,http://stopgazdeschiste.org https://stopgazdeschiste.org
cab20f7a-a496-4b7a-bd20-bfd1ae3d2ae7,,http://www.pa-f.net
1ca9b4b0-1bdb-4657-ba4d-81856fda01a3,,http://plusloin.org http://www.plusloin.org https://plusloin.org https://www.plusloin.org
96ef1e51-2a9e-4f2c-b6ab-e950f1d0b5af,,http://recit.net http://www.recit.net
4c00f5e6-d6d0-4ffa-a756-3bfdaa48ca3c,map text,http://michelefirk.noblogs.org https://michelefirk.noblogs.org https://www.facebook.com/librairiemichelefirk
be96a73c-c0a5-4f2b-82ec-e02d593b63f8,,http://developpementdurable.revues.org https://developpementdurable.revues.org
635de502-d86f-4f30-a296-7f0420678038,,http://22fevrier2014.blogspot.fr http://www.22fevrier2014.blogspot.fr
d99dbb65-f34a-450e-9cbb-db7bae67a996,,http://armand-gatti.org http://www.armand-gatti.org
1cd106b5-7d56-4733-b68a-cb56ec53b4a1,tool list,http://www.multibao.org https://www.multibao.org
3a1fe887-005d-43fb-9f13-3f876e2bccce,,http://www.eccone.org
c65cb4a3-c2a3-456f-bdbd-5de6ccb30dda,,http://cpcoop.fr
3578df7d-8db0-442d-9956-d7dd996b497a,,http://mondialisation.ca http://www.mondialisation.ca https://mondialisation.ca https://www.mondialisation.ca
48ad0f77-1e94-4053-b594-7bdad372fd83,,http://www.entropia-la-revue.org https://www.entropia-la-revue.org
a315e0d5-84ed-43d6-8d0e-c76a2826b004,,http://www.lalibre.be https://lalibre.be https://www.lalibre.be
95a2981d-b43b-45bc-9e31-529c2d34dbf5,,http://www.resist.ca https://resist.ca https://www.resist.ca
61466114-e3ff-4d24-8fcd-3cc2e533dfec,,http://rezo.net https://rezo.net https://www.rezo.net
91f0e575-6a12-47ef-8232-ccc47e71e6a7,,http://bigbrotherawards.eu.org
f3a60aad-a872-4bbe-8f45-972779bae50e,,http://www.inserm.fr
92acfd40-0db3-494f-b007-4d5cdcc4d7d6,,http://raforum.info http://www.raforum.info https://raforum.info https://www.raforum.info
fae48230-da8e-409f-a4e0-50f3d6672eb7,,http://www.article3.fr https://article3.fr https://www.article3.fr
f03cf888-8b10-4845-b45b-682928383927,,http://www.enviro2b.com https://www.enviro2b.com
5754458c-67f0-4034-91c7-7f53febc1361,,http://www.reseaucocagne.asso.fr
7d3f3007-7bb9-4fb6-92e6-41ac8815c947,,http://www.streetpress.com
fbcda68b-3840-4c08-b587-c8d64b56ab31,,http://framablog.org
9aa6fc33-fb8f-4e2a-9cb8-e9388de631f0,map,http://openstreetmap.fr http://www.openstreetmap.fr https://openstreetmap.fr https://www.openstreetmap.fr
8106b8c2-39af-437a-b2b9-9b07bccf975c,,http://acontretemps.org http://www.acontretemps.org https://acontretemps.org https://www.acontretemps.org
385ef7e4-75bc-444b-aa15-1e4d13ccbc58,,http://www.agenceinfolibre.fr https://www.agenceinfolibre.fr
6d77446c-19d9-427d-bef9-a5ad9f908f8c,energy,http://burezoneblog.over-blog.com
c58d3d49-6568-4276-98ea-89aa5acd8204,,http://www.midilibre.fr https://midilibre.fr
8d6820cb-b4b6-4bec-9b1b-c33b7f614c76,economy,http://www.lanef.com https://lanef.com
e7eea2df-94aa-4b68-9338-5d7e5bd684f1,,http://arstechnica.com
058028f7-6cc1-4c38-8205-c042e70de66d,,http://artlibre.org
69ed28d7-2c4f-494f-a47d-a87efd522dcc,,http://ethique-sur-etiquette.org http://www.ethique-sur-etiquette.org https://ethique-sur-etiquette.org https://www.ethique-sur-etiquette.org
497bfd26-c0ab-4d70-99c6-28700b759695,,http://sudeducation.org http://www.sudeducation.org https://sudeducation.org https://www.sudeducation.org
44a3fa5b-76aa-443a-81ea-a446ab192b86,,http://michelcollon.info http://www.michelcollon.info
4bf31770-9e3a-4976-ba5c-d17e643d9e86,group map @Marseille,http://millebabords.org http://www.millebabords.org
e8e1f84d-27fd-47ff-a150-84968a1eae1e,,http://anarkismo.net http://www.anarkismo.net
72aa0ce5-0835-4bb0-81ed-2e5ad037f963,,http://www.infini.fr https://www.infini.fr
af0701ee-0f48-4e65-99b3-58c459c75dd4,web,http://www.april.org https://www.april.org
e67ac65f-9b06-47ce-8c90-a475d6d0468a,,http://www.novethic.fr
c1cf9505-4a93-4542-bb50-3c0a5654f060,,http://seldefrance.communityforge.net/ http://seldefrance.communityforge.net/node/46 http://selidaire.fr/ http://selidaire.org
3e8d4884-7da0-4cd4-bde9-56a95a492d7f,creation space,http://www.echelleinconnue.net https://twitter.com/EchelleInconnue
da4a5e69-f9be-488b-8f42-cf73ef05fc70,,http://info.nodo50.org/ http://nodo50.org http://www.nodo50.org https://nodo50.org https://www.nodo50.org
2e55c178-4214-49d3-a22f-1295855ee9ba,,https://lapetition.be https://www.lapetition.be
a4c809f6-b03f-478b-badc-3f976bfe8c64,,http://0phyto-100pour100bio.fr http://www.0phyto-100pour100bio.fr
e8237376-2de3-4c0a-a4f6-c1098ee7f5d5,,http://villesentransition.net http://www.villesentransition.net
0996a20e-15fb-4b20-bed1-ae01ae6e9a8b,,http://consocollaborative.com https://consocollaborative.com
4190a66a-b6b5-4add-87ac-fadc53052b0e,,http://cler.org http://www.cler.org https://cler.org https://www.cler.org
2d5049ee-dc32-4204-9e80-a41024719dba,,http://syti.net http://www.syti.net
15827d06-a009-4a78-8f69-4ec3cc764284,,http://www.adav-assoc.com
28dfa604-8a00-4506-b6d0-60be7edbeb3f,,http://viacampesina.org https://viacampesina.org https://www.viacampesina.org
fdfdac3a-dfb6-4d38-929b-df761995ae95,,https://calaismigrantsolidarity.wordpress.com
85ab46ad-09d6-48dc-ab23-87756d0d9c07,,http://www.ldh-france.org https://www.ldh-france.org
77ce6f13-fd9b-435a-9c26-025d51bf7446,web tool,http://framasoft.net http://www.framasoft.net
978a138e-40c6-4c75-bf06-f40be513656d,,http://www.corabio.org https://www.corabio.org
34a8894f-7031-46e2-bb61-89b4618002a9,,http://www.survivalfrance.org
e77715d1-c18b-4166-be32-f4acfb93c950,,http://www.medelu.org
3926409b-3ed1-4a52-bb5b-5327e475faa1,group,http://www.cnt-f.org
02adc45f-f43c-447e-bb3b-9b77d027e92c,,http://etopia.be http://www.etopia.be https://etopia.be https://www.etopia.be
cff2f74c-25eb-4a60-9f62-8ce4319f34c0,,http://www.syllepse.net https://syllepse.net https://www.syllepse.net
a3b95f7f-5cf2-4e22-9eb9-22a31a4476e6,,http://terreaterre.ww7.be http://www.terreaterre.ww7.be
0592ec60-80df-4b51-ae28-4c98b1977b62,,http://www.bakchich.info https://www.bakchich.info
88ee03c2-5dd5-47fb-9e72-5f3db3deb07b,,http://ecologiste.org http://www.ecologiste.org
822c5848-58da-459d-908d-f47f75c84d6c,,http://kropot.free.fr
2387ac16-ec30-4def-a671-83145b6e9fe5,map,http://terredeliens.org http://www.terredeliens.org https://terredeliens.org https://www.terredeliens.org
85da660f-b545-40fd-9320-c8e5c9250141,,http://www.neo-planete.com https://www.neo-planete.com
59389d4f-6686-44e5-82fb-6e16a2876428,,http://fing.org http://www.fing.org
ad5f7479-20a6-4dfd-9421-c004b9fd6b81,,http://www.bvoltaire.fr
924c6d44-36ca-467c-a49e-330938239433,,http://miramap.org
cc743049-c779-4ab5-9ff1-3f25511bd763,media history,http://survie.org
0214decb-d712-46ee-8c5e-1413c7b71551,,http://comitecharte.org http://www.comitecharte.org https://comitecharte.org https://www.comitecharte.org
28913848-78f1-41b4-9427-e304508b0436,,http://www.europe-solidaire.org https://www.europe-solidaire.org
6e8b0ac0-6f88-4acb-87d8-c75ba52fe0ab,,http://www.bloomassociation.org https://www.bloomassociation.org
002784c9-b13d-4685-bdbe-595dc062fb75,text,http://www.editionsladecouverte.fr
af98797e-3a05-4c83-b757-8c8ae8226e88,,http://endehors.net http://www.endehors.net
7f880467-adc7-474b-8d3c-c49b0b1b0fc1,,http://www.adef-logement.fr
26135bef-6f42-4131-9f85-5d2935f45262,,http://www.ecocert.fr
9ad15850-9f03-4451-94af-a6cebabd6468,,http://www.ouvertures.net https://www.ouvertures.net
b464b04f-ae90-4324-837b-a6eb9e302349,,http://comite21.org http://www.comite21.org
db8f06fc-d248-4614-b1e4-07e42a980e1a,,http://www.fdn.fr https://www.fdn.fr
5257467f-e049-4b39-a0fd-4e97aff00b57,,http://www.ekopedia.org
3aa66fa4-b65e-4eb2-b710-51539d9a2c68,,https://reflets.info
3962db05-fdd8-449c-a4d3-a68147f987bc,,http://deepgreenresistance.org/fr/who-we-are/guiding-principles-of-deep-green-resistance https://twitter.com/deepgreenresist
2f7ce7f6-0c5b-4813-908a-7bc56c0909ee,,http://www.actupparis.org https://actupparis.org https://www.actupparis.org
c8ae8c2f-aa3a-4e6e-aa28-b3a4beec1563,earth,http://www.greenpeace.org
b133681b-eb74-4831-a4be-37ffcb101c6f,media @Lyon,http://rebellyon.info
cfb760fe-ffa3-47b1-93e0-3ed3bcf46e5b,,https://fr.wikipedia.org/wiki/Michel_Bauwens https://twitter.com/mbauwens https://www.facebook.com/mbauwens
747fb709-ce6c-4439-ada9-322dab390a42,tool web politics,https://twitter.com/Parl_Citoyens https://www.parlement-et-citoyens.fr
0d36e25c-2393-4b25-b25a-a644c2cdeeec,,http://www.kangourou.populus.ch
35ca4253-5cee-470f-a092-a33407b18fdb,,http://laparisienneliberee.blogspot.com http://www.laparisienneliberee.blogspot.com http://www.laparisienneliberee.com https://laparisienneliberee.blogspot.com https://twitter.com/laparisiennelib https://www.facebook.com/groups/64758069923 https://www.laparisienneliberee.blogspot.com
9583d7b0-642d-4a6c-91e5-01ce96549792,media,http://4emesinge.com https://plus.google.com/u/0/104747357665150343851 https://twitter.com/4emesinge https://www.facebook.com/Le4emeSinge
d33e356e-6b5a-4bdd-a544-b2d286acc1ae,,http://changeursdemonde.net http://www.changeursdemonde.net https://changeursdemonde.net https://www.changeursdemonde.net
ba6e9d4a-e58a-4fe5-bf1a-d6c8458b2a5d,,http://www.frontdegauche-alters.fr https://www.frontdegauche-alters.fr
a9e230d5-077e-4934-b4a3-ef12934af2a9,map,http://lafermedubonheur.over-blog.net
1350d7ee-b974-4de5-8b22-5c8920326e2b,,https://ensemble-fdg.org https://www.ensemble-fdg.org
dc1f8d98-b436-48f8-82d0-848d35064342,,http://nawaat.org
948eedd3-c877-4723-bacc-06ef4cd1df42,group web,http://www.regardscitoyens.org
2ed1a3b7-e616-4483-a422-a4533c705989,group,http://generationsfutur.zici.fr https://www.facebook.com/generationsfuturzici
5211908a-e4ee-41fc-9543-850644b31229,media video,http://latelelibre.fr https://twitter.com/la_tele_libre
50c97a8d-e868-41b0-b957-1dffbe5ee1af,,http://ac.eu.org http://www.ac.eu.org https://ac.eu.org https://www.ac.eu.org
4a4df5b3-5c37-45b7-a827-9be7ae94f3f4,,https://www.facebook.com/alteractif
a7be5270-7e4d-401d-8f78-04b4a84abd15,,http://www.objecteursdecroissance62.fr https://objecteursdecroissance62.fr https://www.objecteursdecroissance62.fr
1431b62e-75a6-4451-9ae1-c50a593176a6,media,http://mediascitoyens.org http://www.mediascitoyens.org https://mediascitoyens.org https://www.mediascitoyens.org
b4e9f2c2-7e4b-4809-8c26-c9c1aa519913,media,http://mediascitoyens-diois.info https://mediascitoyens-diois.info
0a2753d6-c7ad-4a15-9443-024911a42001,group politics,http://www.nouscitoyens.fr https://nouscitoyens.fr https://www.nouscitoyens.fr
2465ae9d-ca3b-4d7e-af5f-986648f29203,,http://decroissance-bern.ch http://www.decroissance-bern.ch
82511605-234f-4415-aee0-6dfed0788221,,http://www.cooplesjardinsdelaresistance.com
f3ba9924-94a6-45e8-9ae2-6ac31b5049d4,creation,http://laviemanifeste.com https://laviemanifeste.com
36fa0a63-7c62-4fec-a518-e90bb164a682,,http://www.alteractifs.be
2cc6883f-f1ec-4778-8771-ff0657f428af,,http://www.association-la-marmite.fr https://www.association-la-marmite.fr
f035b62b-73fc-4048-ab4c-23bd195651c4,,http://citoyensdesdeuxrives.eu http://www.citoyensdesdeuxrives.eu
aa0963cc-5044-42b9-b079-dd60292cc655,,http://democratie-reelle-nimes.over-blog.com
8ebe7511-f627-46a5-b7fc-017b6b080156,home,http://www.habiterre.org https://habiterre.org https://www.habiterre.org
12befb9b-d4bb-4156-a524-cd44bdedbd36,,http://www.democratie-libre.org https://www.democratie-libre.org
848eaef3-8f5c-4e8d-94bc-8ca58a5eaa04,,http://aveclesgrecs.com https://aveclesgrecs.com
ba0692a5-1192-48ea-937c-33a88f651507,,https://resistance71.wordpress.com
b378ecbb-6646-4105-984e-98ab40f3b130,,http://decroissance.free.fr
8e9bf1f7-7728-4ea5-8de1-e2e9fdca1912,,http://notavfrance.noblogs.org https://notavfrance.noblogs.org
fb994084-d134-47ca-8853-360a49451cb0,,http://risal.collectifs.net http://www.risal.collectifs.net
b47b37ee-2771-4f97-85b0-448a3d707a0e,,http://lectures.revues.org https://lectures.revues.org
cf3b394c-8793-4cf2-bd5e-234d98088bff,,http://www.bio-aquitaine.com https://www.bio-aquitaine.com
374f733e-2090-4f60-b3c4-a9bdc50ea373,,http://renverse.ch https://renverse.ch
4add06c9-8dbe-4ae4-8258-501fc4872ebc,,http://arretsurinfo.ch
d7f7d46e-26ed-4a8e-97dc-2396ad16f6bb,,http://www.ecoconso.be
cab39c0a-7c6d-4ae5-a737-328ada3e4d02,text,http://editions-lignes.com http://www.editions-lignes.com https://editions-lignes.com https://www.editions-lignes.com
10485b15-f2ba-47db-a3e8-3f8c1aa5ca39,,http://la-breche.com http://www.la-breche.com https://la-breche.com https://www.la-breche.com
784cd77a-62f9-411c-8e68-f73f8aff709f,,http://www.semaine-sans-pesticides.com https://www.semaine-sans-pesticides.com
6a0154cb-0e12-475d-bd0d-8d3c12c80130,,http://www.mieldequartier.com https://mieldequartier.com https://www.mieldequartier.com
aae819d1-f85a-4440-84d8-d6374e2e2269,,http://www.enviedepaysans.fr https://www.enviedepaysans.fr
fb5b4445-85ed-4116-9744-efe7c4364d4e,,http://www.entreprises.coop https://www.entreprises.coop
0b62a223-6b30-4f39-bb68-a25e018d18c9,,http://souriez.info https://souriez.info
3014426a-1594-46da-9151-51d55625ddd8,,http://clap33.over-blog.com
29b7c566-e55f-4e3e-a965-6653e44d517e,,http://michelonfray.fr http://www.michelonfray.fr https://michelonfray.fr https://www.michelonfray.fr
5b7beb82-55ee-46f2-a4c0-783fda6b9df4,,http://www.encyclopedie-anarchiste.org https://www.encyclopedie-anarchiste.org
3b04adc5-e5d9-4a70-b0f4-cbc31547ad32,,http://www.notredamedeslandes2015.org https://www.notredamedeslandes2015.org
0913c10f-c1d4-476a-a359-a1b5c8d55b06,,http://noeconservation.org http://www.noeconservation.org
47c43471-28bc-44f5-b318-a961ba8bc685,,http://solidarmonde.fr http://www.solidarmonde.fr
2d177c44-1d2e-480d-bd4f-8110ca20bd31,,http://libreinfo.org http://www.libreinfo.org
2e81a12d-1eb8-4d87-81fa-14e828ca93b1,,http://www.demain-en-mains.info
b5d3c85b-b3a3-496e-9c57-f6701dea64eb,,http://www.laligue.org
fd591523-3728-4e89-aee1-c1a4854544ec,,http://revueperiode.net http://www.revueperiode.net https://revueperiode.net https://www.revueperiode.net
07c117d9-5566-413d-b3ba-eaf88c092b1c,,http://forumsocialmundial.org.br http://www.forumsocialmundial.org.br
42aad07e-21dd-40b6-bb97-6b1ac9767251,,http://www.bioalaune.com https://bioalaune.com https://www.bioalaune.com
c63cb2d0-bd0e-48a5-9f73-56dc8723a876,,https://resistanceinventerre.wordpress.com
3c0a04c3-bc54-4969-b0a3-939086828efc,,http://deconnomistes.org https://deconnomistes.org
37d8aac4-6c91-4c81-90b4-834888d858f1,audio,http://www.radiogalere.org
94dd3f9b-220e-4365-bf6e-b24cdaef6121,,http://www.mycoop.coop
f2bf8931-9ff8-4da3-b00d-60ba6f6ec0eb,,http://www.mediaterre.org https://mediaterre.org https://www.mediaterre.org
0bd850f3-5d9b-4174-a26b-d3195fe6ed46,,http://encyclo-ecolo.com http://www.encyclo-ecolo.com
7ff53b4f-616b-420e-a275-25ee9cdb052d,,http://ecosocialisme.com https://ecosocialisme.com
d0156db8-849e-472e-8625-d8719934870c,,http://www.lautre.net https://www.lautre.net
4c52f200-ab98-4738-94f0-9bc62c003d9d,agriculture map,http://www.vilefertile.paris
9a1822f4-8a13-42f3-9a33-c8dea63c4a41,,http://www.reseaurepas.free.fr
0a8ef860-e475-4e89-8048-5112ababd571,,http://ablogm.com
e016d3e4-54bf-404d-a6bf-a74e2cfc3860,creation,http://formes-vives.org http://www.formes-vives.org https://formes-vives.org https://www.formes-vives.org
408e1c11-be97-49d1-87a6-dc99594b5cb7,education,http://www.scoplepave.org https://www.scoplepave.org
a81d1543-edbe-46d3-9df8-31883d0eb2c8,,http://www.letamis.org
0c036edd-d5c1-4f97-be7c-45ac49018e62,,http://lahorde.samizdat.net https://lahorde.samizdat.net
0bd66d39-8e81-4f64-a82d-56e9868f7c88,slow group,http://www.les-oc.info https://les-oc.info https://www.les-oc.info
f52a0e98-2bb7-493e-97d7-4263b4b79643,,http://leopart.noblogs.org https://leopart.noblogs.org
5aebef1e-1adf-4c2e-950a-e9a7ed7d8068,,http://leloop.org https://leloop.org https://www.leloop.org
b44dbcd3-2d86-4576-b4cf-089aa81b6632,,http://mercredisdeboites.noblogs.org
797427ff-fcd3-4a32-adf7-0c8fa344d47a,,http://ldh-toulon.net https://ldh-toulon.net
edb0b13a-13df-44a2-824b-082c4127331f,,http://www.lan02.org https://www.lan02.org
b46b9a9d-105e-4d91-83c3-2f733bcf4f4e,media,http://lenvolee.net http://www.lenvolee.net
92cb1910-47b6-4adc-b5a3-831d66e95d8c,,http://www.arretsurimages.net https://www.arretsurimages.net
57b15b72-aaaa-419d-b312-0ac22f7188e9,,http://cafaitdesordre.com http://www.cafaitdesordre.com https://cafaitdesordre.com https://www.cafaitdesordre.com
0125e458-a91c-4d46-875b-9926ad7f59b0,,http://nouveaujourj.fr http://www.nouveaujourj.fr https://nouveaujourj.fr https://www.nouveaujourj.fr
18abbffb-7d8c-4174-9e15-b8e90b00aace,,http://medias-libres.tumblr.com http://www.medias-libres.tumblr.com
bff95570-db0d-44f8-8803-5f408c0d45ce,,http://www.zelium.info https://www.zelium.info
a7c4319b-427d-4710-884d-9da66a8dff83,,http://lacathode.eklablog.fr
39ee5831-09a5-4b34-b8bc-80618df2b3d8,,http://www.citizen-nantes.com
b88305b5-9b66-4c17-9520-0ea190d96216,text,http://www.editionscram.com
27e99b6d-e94a-4596-802f-bd6ec94f4dc4,,http://www.aldudarrak-bideo.com https://www.aldudarrak-bideo.com
2e5bfa96-2137-4073-8876-1bc0c64b9703,,http://www.lalettrealulu.com https://www.lalettrealulu.com
dfd4b717-e95d-498b-9972-33e3ddb5b569,,http://lacanardesauvage.free.fr
160bde42-6822-44e9-9705-0399dd4ac34a,,http://www.lelotenaction.org
ef16bfed-9d2f-48bb-bfba-3012400b931e,,http://www.frituremag.info
cec72950-9396-4566-8788-5747674f7ad1,video,http://rezonances-tv.org
0d137e50-ce53-435c-9c8c-7e6bd22c6cb0,,http://www.pumpernickel.fr
4fb62890-f3d7-4589-a6bc-1856570a01ba,,http://vdpq.org
88fff209-fcf2-4125-ae56-e21e3a6280a2,,http://plusbelleslesluttes.org http://www.plusbelleslesluttes.org https://plusbelleslesluttes.org https://www.plusbelleslesluttes.org
9376f3e2-de67-42eb-99b3-d19e4d0e36fc,,http://tvbruits.org http://www.tvbruits.org https://tvbruits.org https://www.tvbruits.org
865cd8fd-c1bd-4178-ad70-03df59c38035,,http://www.lesansculotte85.com https://www.lesansculotte85.com
77e36212-6665-4ac9-825c-2394b7329b1f,,http://lalorgnette.info https://lalorgnette.info
a37ad492-18e0-4b00-bf10-828bca78e365,,http://bateaubasta.over-blog.org
e2be0989-9837-48be-b2fe-5c26804fe4b9,,http://rivnord.viabloga.com
71184e8d-0d86-4493-98b2-77accf0441d8,,http://www.piedsdanslepaf.org
e8523e8b-c9d0-4fff-a8fe-05f66747f569,,http://www.airelles-video.fr
cb47b7e2-482d-4374-9676-ea75eb2c1715,,http://acontrecourant.org http://www.acontrecourant.org https://acontrecourant.org https://www.acontrecourant.org
8df7b9ae-3bfc-4a9e-baa7-6198090b01aa,media,http://revuesilence.net http://www.revuesilence.net https://revuesilence.net https://www.revuesilence.net
6665d618-c11b-49a9-911e-669b19f1160e,,http://horschamp.org http://www.horschamp.org https://horschamp.org https://www.horschamp.org
b5eb24c0-d316-4c88-aac7-175eaf3ab52b,,http://www.hexagones.fr https://hexagones.fr https://www.hexagones.fr
12750862-d15e-4dde-ba8b-a14bc2c85dca,,http://www.fokus21.org
20cd5fe2-f22f-46d3-bd11-b9ed62709454,,http://www.adiu.fr
4d20aa57-090c-4416-a78b-17f06f9f4e3d,,http://linsatiable.org http://www.linsatiable.org https://linsatiable.org https://www.linsatiable.org
c7d2242a-02b8-44a6-9953-c74b19a79c50,,http://goteo.org http://www.goteo.org https://goteo.org https://www.goteo.org
fc29d4e0-ca15-4264-9dcb-58c433207f5a,,http://side-ways.net https://side-ways.net
244482be-31f3-42ec-97d0-c0417a9a8c27,group,http://www.bleublanczebre.fr
42244002-359c-4ae2-b563-5bedb889e91e,alienation,http://paris-sans-videosurveillance.fr http://www.paris-sans-videosurveillance.fr https://paris-sans-videosurveillance.fr https://www.paris-sans-videosurveillance.fr
ba6304ab-e295-4ab8-b073-d9dfaaa216fb,,http://codedo.blogspot.com http://codedo.blogspot.fr/ http://www.codedo.blogspot.com https://codedo.blogspot.com
bc2553ab-bf82-4491-9677-d764807d8f4b,,http://secoursrouge.org http://www.secoursrouge.org https://secoursrouge.org https://www.secoursrouge.org
2c4c8df1-be1b-418b-b056-555794ed682a,zad,http://stop-tht.org http://www.stop-tht.org https://stop-tht.org https://www.stop-tht.org
f2e60137-41cc-4e28-9d81-4667f0124fbf,,http://exergue.com http://www.exergue.com
26b8bcd1-39e5-443c-a6b6-79bf686382be,,http://mutualab.org
ada28621-340a-4aeb-bc9b-e3fa17ac198f,,http://2016.ouisharefest.com/ http://ouishare.net http://ouisharefest.com http://www.ouishare.net http://www.ouisharefest.com
c75493a2-83c3-4896-a6bc-a66494a0e363,,http://linsoumiselille.net http://www.linsoumiselille.net https://linsoumiselille.wordpress.com
81505bb7-0ccc-41c5-90e7-a8628f2ff79f,,http://enfinpisserdanslherbe.noblogs.org https://enfinpisserdanslherbe.noblogs.org
07841896-0611-481e-bfc4-6e47497b9639,,http://agora.eu.org http://www.agora.eu.org https://agora.eu.org https://www.agora.eu.org
2630c27e-14cb-439e-a69e-d0ca79678282,,http://patlotch.com http://www.patlotch.com https://patlotch.com https://www.patlotch.com
2486203e-9f78-421f-a1e4-00b71a721358,,http://le-blog-sam-la-touch.over-blog.com
c799d146-a02a-411c-9bb7-0c0f367cf2bf,web group,http://lqdn.fr http://www.laquadrature.net http://www.lqdn.fr https://lqdn.fr https://www.laquadrature.net/
ed0a7b7d-5b0c-41cb-a949-5d4e880817fc,media audio,http://la-bas.org
65b7c335-9ca5-41ea-8e1a-85b78bc241eb,,http://respire-asbl.be http://www.respire-asbl.be https://respire-asbl.be https://www.respire-asbl.be
c7520a2f-aceb-4b94-b0b3-d1cd460b8f69,,http://www.pierrederuelle.com
