ID,Tags,NAME,START PAGES
92c3b512-af81-499d-af41-87c4464b4567,,Motherjones,http://www.motherjones.com
202268fb-92d1-462f-b9de-fb05536b64f1,,Lesmotsontunsens,http://www.lesmotsontunsens.com https://lesmotsontunsens.com https://www.lesmotsontunsens.com
54367ec6-3627-4a30-a224-4e588cc464d6,web,P2pfoundation,http://p2pfoundation.net https://p2pfoundation.net https://www.p2pfoundation.net
c149dfa6-8c54-4244-ad0d-239ae7228ac5,economy,Credit-cooperatif.Coop,http://www.credit-cooperatif.coop https://www.credit-cooperatif.coop
344e3cb5-24e9-4492-80f5-598567d8fd75,politics group,Cgt,http://cgt.fr http://www.cgt.fr https://cgt.fr https://www.cgt.fr
b79e1b60-4d13-405c-94f2-1c9bcce3037a,,Voltairenet,http://www.voltairenet.org https://www.voltairenet.org
8b14121c-19c8-4ec5-8f1e-94afb938b9b2,energy,Avenir-sans-petrole,http://www.avenir-sans-petrole.org
5a2566e0-e4d3-403a-8921-f8eee0282a33,,Criirad,http://criirad.org http://www.criirad.org
bff12abc-c41b-4139-b85f-a0ea88b31884,web law,Sous-surveillance,http://sous-surveillance.fr http://www.sous-surveillance.fr https://sous-surveillance.fr https://www.sous-surveillance.fr
f2ea88ca-e615-4446-b0bf-8c828469b7ed,,Commercequitable,http://www.commercequitable.org https://www.commercequitable.org
d45d961a-c19a-4b7d-92f5-3b4682021d09,media,Kaizen-magazine,http://www.kaizen-magazine.com https://www.kaizen-magazine.com
762eb312-1462-4a06-b3d1-2168ae1383fe,text,Lafabrique,http://lafabrique.fr http://www.lafabrique.fr
8af49111-f3d0-4cc5-8027-8704832a9e03,,Boum,https://boum.org https://www.boum.org
0b31d6e7-f6f3-4c93-84cf-e05611a5e8bb,,Contretemps,http://www.contretemps.eu
100ad200-c3d0-4bd7-a9e8-dbc5e8ca186b,media,Larotative.Info,http://larotative.info
8ecfcade-3b7c-4792-8711-5a546a863b9a,,Euractiv,http://www.euractiv.fr
af0be0a1-dd33-4e12-b120-37a4d142930e,,Cequilfautdetruire,http://cequilfautdetruire.org http://www.cequilfautdetruire.org https://cequilfautdetruire.org https://www.cequilfautdetruire.org
e49726aa-85e3-4b79-982d-94f213a6129b,media text,Ladecroissance,http://ladecroissance.net http://www.ladecroissance.net
f7c3482e-55b5-4484-9122-78dca10433bd,agriculture,Permaculture,http://www.permaculture.fr https://www.permaculture.fr
375ef572-fcc3-42e1-a7e1-e3ad47f4a8fd,,Laviedesidees,http://laviedesidees.fr http://www.laviedesidees.fr
8f489375-a45c-4f38-b8b3-795865c32715,,Journaldelenvironnement,http://www.journaldelenvironnement.net
0de33578-4b23-4da7-a5c4-5c1d2db70983,agriculture love,Guerilla-gardening-france,http://guerilla-gardening-france.fr
6b044f79-e86c-4f6b-9553-e5e95cc06d32,,Notre-planete.Info,http://www.notre-planete.info
914f18b1-8c38-45ba-ab5b-dbef6703a8bf,map slow agriculture,Lesamanins,http://lesamanins.com
55a8a667-69f9-4ed8-8663-dad9f48f65a0,agriculture,Wwwconvergencepermaculture,https://www.facebook.com/ConvergencePermaculture
608a1992-d8ad-4ac9-9356-11c284da08f1,text,Editions-zones,http://editions-zones.fr http://www.editions-zones.fr https://www.editions-zones.fr
0825ba04-1f1e-4b02-a7e7-ea206358ef6f,map,Commevousemoi.Blogspot,http://commevousemoi.blogspot.fr http://www.commevousemoi.blogspot.fr
f7eb6b61-c373-4a5a-867b-6b658338866b,,Homme-moderne,http://homme-moderne.org http://www.homme-moderne.org
4a5a6422-a72d-4b9a-a140-4e1bf5fa84af,media,Iaata.Info,http://iaata.info https://iaata.info
29f1a4f8-2596-455a-a362-03b310d68b29,home slow,Couchsurfing,http://couchsurfing.org http://www.couchsurfing.com http://www.couchsurfing.org https://couchsurfing.org https://www.couchsurfing.com https://www.couchsurfing.org
1e28e072-cfbe-4fac-9c73-f91cef2ace0d,,Fukushima.Over-blog,http://fukushima.over-blog.fr http://www.fukushima-blog.com/ http://www.fukushima.over-blog.fr
24a8ee6f-5e78-45fa-9724-2e44d8c61e6f,,Autrefutur,http://www.autrefutur.net
f1330def-84a8-4e4c-bbc0-20353f01c4c1,slow,Pierrerabhi,http://pierrerabhi.org
98445ebf-2a0e-4a65-be3b-5c3dc8fd3559,group,Cnt-ait.Info,http://cnt-ait.info
d45ccba2-4254-469b-98da-cb2f5b8c71ed,,Inra,http://www.inra.fr
8b3a077d-231f-45ff-a54c-a2abfc53c7aa,,Generation-precaire,http://generation-precaire.org http://www.generation-precaire.org https://generation-precaire.org https://www.generation-precaire.org
8b46070c-f3a0-43da-86f4-1b156fa874aa,,Agirensemblecontrelechomage,http://www.agirensemblecontrelechomage.org https://www.agirensemblecontrelechomage.org
1a7b339d-a511-42e8-b271-645da0396baf,,Terre-humanisme,http://terre-humanisme.org https://terre-humanisme.org https://www.terre-humanisme.org
a50d7aa3-ba85-4385-b2c6-e0742f93dee9,,Coordinationsud,http://www.coordinationsud.org https://www.coordinationsud.org
69e451d6-4fbe-40b5-b2cc-1b322a2ddd14,,Monde-solidaire,http://monde-solidaire.org http://www.monde-solidaire.org
d053bbeb-14f1-45f4-85e3-41d4af79a085,,Simplicitevolontaire,http://simplicitevolontaire.org
c448ecab-d90c-4428-a053-3262e2d86243,,Pseudo-sciences,http://www.pseudo-sciences.org
11bd60ef-126a-4e80-8b09-7f7579083b00,,Atelierdecreationlibertaire,http://atelierdecreationlibertaire.com http://www.atelierdecreationlibertaire.com https://atelierdecreationlibertaire.com https://www.atelierdecreationlibertaire.com
106a7b27-3e8c-40b8-88de-dabc0688e332,,Resistons.Lautre,http://resistons.lautre.net http://www.resistons.lautre.net https://resistons.lautre.net https://www.resistons.lautre.net
f22fb877-2b27-4621-8c12-3567940d91c2,,Lesbrindherbes,http://lesbrindherbes.org https://lesbrindherbes.org
9705f356-3a71-4f77-bb50-189801527b6c,,Thinkprogress,http://thinkprogress.org https://thinkprogress.org
f6230bc1-511d-4a8f-8f8e-0fdac6dd496b,,Parisseveille.Info,http://www.parisseveille.info
0fe89eef-f49f-4cd8-9904-ffeca2c615f8,,Decroissance.Info,http://www.decroissance.info
bf200838-eb49-4b64-b09b-a7b45fab7f52,,Fidh,https://fidh.org https://www.fidh.org
52b3732e-4c35-47dc-b27c-d6938ba67c79,agriculture,Permaculturefrance,http://permaculturefrance.org http://www.permaculturefrance.org https://permaculturefrance.org https://www.permaculturefrance.org
f644eddc-c4d5-40fc-ad81-d841e0779e2e,,Seashepherd,http://seashepherd.fr http://www.seashepherd.fr https://seashepherd.fr https://www.seashepherd.fr
e8b751ab-970a-4b7c-b29c-f81887659495,,Reseau-environnement-sante,http://reseau-environnement-sante.fr https://reseau-environnement-sante.fr
f6cf39f2-9b06-4219-8962-6eebf3fa5f54,,Ecorev,http://ecorev.org http://www.ecorev.org https://ecorev.org https://www.ecorev.org
2df7525c-6ba0-4d18-a866-59d4dfbdbbbb,,Contrepoints,http://www.contrepoints.org https://www.contrepoints.org
1926443a-22ca-4e15-97c8-b31f052e53d6,media,Reimsmediaslibres.Info,https://reimsmediaslibres.info
78ad3b18-cbd4-44a6-bc6b-2cb655e93f9e,eat,Laruchequiditoui,https://laruchequiditoui.fr
5784dba0-5d26-4e52-81be-5a75673e5794,,Ragemag,http://ragemag.fr
bee787af-1b0b-41b3-ac8f-7554b6ea6bad,zad,Ogmdangers,http://ogmdangers.org http://www.ogmdangers.org https://ogmdangers.org https://www.ogmdangers.org
d2e5c7e1-2929-4b06-975a-d6108abd3762,,Eco-bio.Info,http://eco-bio.info http://www.eco-bio.info https://eco-bio.info https://www.eco-bio.info
42f4222b-3a3d-46bc-9723-c761558ae5b0,media text,Labrique,http://labrique.net http://www.labrique.net https://labrique.net https://www.labrique.net
c44d7153-50fb-4cac-b8c5-f91ef04e085f,ngo,Amnesty,http://amnesty.org http://www.amnesty.org https://amnesty.org https://www.amnesty.org
8ca4d309-d836-4633-9bf1-3b0b51a96025,politics,Npa2009,http://npa2009.org http://www.npa2009.org https://npa2009.org https://www.npa2009.org
ff18d389-0e63-4d0c-b29b-98ad5897598f,,Opendemocracy,https://opendemocracy.net https://www.opendemocracy.net
8b2a0d5e-d119-42b6-bb95-83ce6d75098c,,Associations-citoyennes,http://www.associations-citoyennes.net
ea0b9520-d143-462a-84b3-831e1ce2b14a,,Anarchistnews,http://anarchistnews.org http://www.anarchistnews.org https://anarchistnews.org https://www.anarchistnews.org
880310ab-d311-428f-b50a-7f248007bbb0,agriculture earth,Semaine-sans-pesticides,http://www.semaine-sans-pesticides.fr https://www.semaine-sans-pesticides.fr
5a35e959-8536-46d8-a4c9-ba0c48108167,politics,Lesverts,http://lesverts.fr http://www.lesverts.fr https://lesverts.fr https://www.lesverts.fr
5b2d7fb0-f3e7-46fb-bf89-84d51faf9fc6,agriculture,Permacultureprinciples,http://permacultureprinciples.com https://permacultureprinciples.com
7f1456e2-524b-4327-8ba3-5102e6c10062,eat,Vegetarisme,http://www.vegetarisme.fr https://vegetarisme.fr https://www.vegetarisme.fr
7c351fe8-db8d-4b07-8acc-dd10a0c5b61a,object,Emmaus-france,http://emmaus-france.org
ca36c88f-1b16-4385-ba8d-3d199665ed03,,Alimenterre,http://www.alimenterre.org
d3610dd3-f861-4c12-8db3-02a09afd293e,web,Framasphere,https://framasphere.org
dd215ba8-6eb1-4e30-bf23-cb4896021d57,politics philo,Chouard,http://chouard.org http://www.chouard.org https://chouard.org https://www.chouard.org
b154a260-9d05-48f2-b1c9-d6f7c3d29295,media,Lenumerozero.Lautre,http://lenumerozero.lautre.net https://lenumerozero.lautre.net
789e2730-3805-49e7-9673-1b76d7bbe05d,,Urgence-notre-police-assassine,http://www.urgence-notre-police-assassine.fr
19e882ea-f434-49d7-9392-0181ca010568,text,Abiratoeditions.Wordpress,https://abiratoeditions.wordpress.com
df28b55b-3145-4a4a-ae1f-1564887e7516,,Sauvonslaforet,https://www.sauvonslaforet.org
10f6f86a-a1e6-4a03-9860-c442320ef4ff,zad economy,Stop-ttip,https://stop-ttip.org
c4602718-4b75-441c-a12d-95dba7bb5d74,object,Opensourceecology,http://opensourceecology.org https://opensourceecology.org https://www.opensourceecology.org
000bbf1c-f1f1-49d5-8aba-0f6e6eb96fb2,,Agora21,http://www.agora21.org https://agora21.org https://www.agora21.org
3f2ad583-6021-478e-a9aa-b1fdaa37795c,audio,Sonsenluttes,http://www.sonsenluttes.net https://www.sonsenluttes.net
c471825d-1ac5-4e42-b2ed-6ab5fd6d7395,,Sqyentransition.Wordpress,https://sqyentransition.wordpress.com
689d4e79-70e7-4615-a2c3-ff7b873ac43c,web,Toile-libre,http://www.toile-libre.org https://www.toile-libre.org
92eb1fa0-4f76-4dd9-985b-281fe1c84a8f,,Korben.Info,http://korben.info https://korben.info
9777e510-8bd6-48ff-bc52-1be21220194c,subsist law,Sanspapiersnifrontieres.Noblogs,http://sanspapiersnifrontieres.noblogs.org https://sanspapiersnifrontieres.noblogs.org
f5ed31f8-c7e2-4a8c-90a2-451f52afd890,,Anarca-bolo,http://anarca-bolo.ch http://www.anarca-bolo.ch https://anarca-bolo.ch https://www.anarca-bolo.ch
a82fb155-4d58-4c65-ac70-818b9e298858,,Agriculture-environnement,http://agriculture-environnement.fr http://www.agriculture-environnement.fr
fadc732e-0901-4108-941f-ec85c57d433b,group,Quechoisir,http://www.quechoisir.org https://www.quechoisir.org
8af4ebff-c154-4870-84c3-87ed1ee4054d,,Antifa-net,http://www.antifa-net.fr https://www.antifa-net.fr
1d4b7d98-c19e-4fdd-8dc8-3d493d1b117d,web alienation,Sous-surveillance,http://www.sous-surveillance.net
6a6f0c62-a9a3-4a78-9e31-3de8268f9bf2,object,Repaircafe,http://repaircafe.org
b8f446df-2c13-4c91-8c33-b4ff8cf72398,genre,Collectifdroitsdesfemmes,http://collectifdroitsdesfemmes.org http://www.collectifdroitsdesfemmes.org https://collectifdroitsdesfemmes.org https://www.collectifdroitsdesfemmes.org
33c55c70-6e82-4c3f-8283-a36e3e758f48,,Onpeutlefaire,http://onpeutlefaire.com http://www.onpeutlefaire.com https://onpeutlefaire.com https://www.onpeutlefaire.com
1e4b168b-334d-4022-ba20-b8c2aa34bce2,,Emancipation,http://emancipation.fr http://www.emancipation.fr https://emancipation.fr https://www.emancipation.fr
24c39f65-3828-45a8-9cb6-e8829a31ce7d,,Mondialisme,http://mondialisme.org http://www.mondialisme.org https://mondialisme.org https://www.mondialisme.org
8923cdb7-44c1-4b67-85c3-bfcacaa71cac,,Germinance,http://germinance.com http://www.germinance.com https://germinance.com https://www.germinance.com
e4ea0b03-489c-4fb6-b9b6-1d9845094f98,philo text,Bloom0101,http://bloom0101.org https://bloom0101.org
abe5c808-bb5f-4dc4-83ec-14010811dec0,,Fondationdefrance,http://www.fondationdefrance.org
b8170289-d55a-433e-8415-9f454ecc7451,media,Agoravox,http://www.agoravox.tv
f588963b-6378-41d1-9c24-7b2fa0792c04,,Actualites-news-environnement,http://actualites-news-environnement.com http://www.actualites-news-environnement.com https://actualites-news-environnement.com https://www.actualites-news-environnement.com
85fcda6f-1474-45d2-ac2c-f158d5a0a4ba,media,Lagedefaire,http://lagedefaire.org http://www.lagedefaire.org https://lagedefaire.org https://www.lagedefaire.org
78f53443-8047-4b8e-aa23-c5e75a39018f,,Semonslabiodiversite,http://semonslabiodiversite.com http://www.semonslabiodiversite.com
4ce92817-e137-400a-b593-3fd855abfd75,,Archives-ouvertes,https://archives-ouvertes.fr https://www.archives-ouvertes.fr
ab39e42f-64ff-4539-b5ca-6871a1ce3d19,agriculture,Lesamisdelaconf,http://lesamisdelaconf.org http://www.lesamisdelaconf.org
bc9737f2-d9fd-492f-978c-864132ff49e2,,Charentelibre,http://charentelibre.fr http://www.charentelibre.fr
f172626a-2cc5-4b02-b242-467e490e0d2d,,Europeecologie,http://europeecologie.eu
1d3f51cc-5f2d-4d2f-8bce-442409af9622,,Makery.Info,http://www.makery.info
4599f5e3-96a4-4ec7-aa8a-6535bfaece63,,Sortirdeleconomie.Ouvaton,http://sortirdeleconomie.ouvaton.org http://www.sortirdeleconomie.ouvaton.org https://sortirdeleconomie.ouvaton.org https://www.sortirdeleconomie.ouvaton.org
b2c5d5ce-af62-4bee-8835-166c48954abf,energy,Eolien-citoyen,http://eolien-citoyen.fr http://www.eolien-citoyen.fr https://eolien-citoyen.fr https://www.eolien-citoyen.fr
68c7665b-c58b-4846-bb6f-ad02ff7ccd8d,,Contreinfo.Info,http://contreinfo.info http://www.contreinfo.info https://contreinfo.info https://www.contreinfo.info
3a8dc58a-e5bf-4181-ac42-5e34d8089a37,,Faceauxarmesdelapolice.Wordpress,https://faceauxarmesdelapolice.wordpress.com
106f9969-a400-415c-9916-42b2625e0a26,politics,Lutte-ouvriere,http://www.lutte-ouvriere.org https://www.lutte-ouvriere.org
50d3aaa4-cd97-445f-80ad-5e929464294b,,Athentransition.Over-blog,http://athentransition.over-blog.org
2e9de4f5-ffd8-4036-9c91-97d58dd45329,,Aprespetrole.Unblog,http://aprespetrole.unblog.fr
531733c2-4dd3-4ceb-b2f5-a371c79c8055,alienation,Casseursdepub,http://www.casseursdepub.org
782caece-72d7-4e19-9b76-bc3c8e903310,,Divergences,http://divergences.be http://www.divergences.be https://divergences.be https://www.divergences.be
45ddf8ae-2240-483c-a3b9-a09ea4785722,energy,Mapropreenergie,http://mapropreenergie.fr https://mapropreenergie.fr
49adcbf1-30e9-4a98-a591-9adcc19f41e9,,Quartierslibres.Wordpress,https://quartierslibres.wordpress.com
94715fc3-22b8-4c18-b148-124442beaa2e,,Aeroportnddl,http://aeroportnddl.fr https://aeroportnddl.fr
6f3b7952-80ab-4932-8b7b-ed4d1a4c18bd,,Canalsud,http://www.canalsud.net https://www.canalsud.net
b276c2f9-419e-4000-adf3-3e7c41c718c6,,Naturavox,http://www.naturavox.fr
a8edf928-6d1f-4d84-b488-4ec3cb09ff79,group,Fondation-copernic,http://www.fondation-copernic.org https://fondation-copernic.org https://www.fondation-copernic.org
3a4ae6ce-461c-44bd-83e6-2efc1a1c1b3e,zad,Collectif-testet,http://www.collectif-testet.org https://collectif-testet.org https://www.collectif-testet.org
6a4a5a06-ca8c-489c-bd81-bd4002deaae0,web tool tech,Herbesfolles,http://www.herbesfolles.org https://www.herbesfolles.org
bb4eff74-c5b9-4f91-8784-048788d5fcac,,Bellastock,http://www.bellastock.com https://www.bellastock.com
833192d6-d51e-4e5c-b601-69e80475343f,zad economy,Stoptafta.Wordpress,https://stoptafta.wordpress.com
9b2a9b14-01af-4bcd-aec8-78553bad8d03,text,Editions-harmattan,http://www.editions-harmattan.fr
8b4daf51-9621-463a-b9e9-e1429cd9d179,,Ledauphine,http://www.ledauphine.com
ae49ca14-c223-413c-a624-d01cb49a8840,,Les-scop.Coop,http://les-scop.coop http://www.les-scop.coop https://les-scop.coop https://www.les-scop.coop
06faedca-b09d-4608-afa0-3daa32318ef1,,Increvablesanarchistes,http://increvablesanarchistes.org http://www.increvablesanarchistes.org
815d27db-98f0-4813-aa88-5cdfd7f70bc7,,Democratie-socialisme,http://democratie-socialisme.org http://www.democratie-socialisme.org
f489fb6c-392e-47c7-b99b-eb4a95ed45c9,,Accueil-paysan,http://www.accueil-paysan.com https://www.accueil-paysan.com
bd87f12c-dc66-4fbc-8668-e22b8499fdc0,science group,Robindestoits,http://www.robindestoits.org https://www.robindestoits.org
12d24d0a-f937-4b84-8375-a5ff4743f5b6,media,Lechappee,http://www.lechappee.org https://www.lechappee.org
36aadc56-9cca-46f9-879f-ca6b0d1c8a32,,Enertech,http://www.enertech.fr
d505fa36-1cc7-4317-be0a-c8ac6b992375,group,Amisdelaterre,http://amisdelaterre.be http://www.amisdelaterre.be https://amisdelaterre.be https://www.amisdelaterre.be
636368eb-8880-40bc-8fa3-ce94eb227156,,Metropolitiques,http://www.metropolitiques.eu https://www.metropolitiques.eu
1dba4d60-e60c-42d2-8426-1c8f3522cbce,,Toutautrechose,http://www.toutautrechose.be https://www.toutautrechose.be
94f33bf8-382e-490a-bd71-3e40800a11c7,,Anticolonial,http://anticolonial.net http://www.anticolonial.net
4aa95e6c-e53e-46ab-9a5a-bef5d074c127,,Frequenceterre,http://www.frequenceterre.com
aa8f36de-5208-4d03-a23c-d5a1ecb14e9f,,Goodplanet.Info,http://www.goodplanet.info
ff2509b7-57f1-4ff9-96fc-a2699c01ef41,,Actuchomage,http://www.actuchomage.org
eeae11ae-f264-48d2-9db3-a53216a6f2ed,,Wikistrike,http://www.wikistrike.com
e7040e9c-f5fc-45b4-939b-6c792e41b360,,Soutien11novembre,http://soutien11novembre.org http://www.soutien11novembre.org https://soutien11novembre.org https://www.soutien11novembre.org
6feab801-5184-4a08-95de-05588f29e01d,,Cypherpunks,http://cypherpunks.ca http://www.cypherpunks.ca https://cypherpunks.ca https://www.cypherpunks.ca
61a940e1-2d29-4032-a95e-905eab084414,,Radioethic,http://radioethic.com http://www.radioethic.com https://radioethic.com https://www.radioethic.com
260d0bc7-1cdf-4805-832e-f4477a72ab33,text,Editionslesliensquiliberent,http://editionslesliensquiliberent.fr http://www.editionslesliensquiliberent.fr
7b7aa95f-971e-4b82-b1dc-8d13bf52ee9d,,Eco-action,http://eco-action.org http://www.eco-action.org
c3aa9554-4721-497f-b671-4e05a469e33b,,Sciencesetavenir,http://www.sciencesetavenir.fr
16a009c1-0ee5-4120-8b40-611ee61b1b1d,,Terrevivante,http://www.terrevivante.org
d4445283-f68e-4b3f-ba6f-4e2b597d9ef9,,Regardeavue,http://regardeavue.com http://www.regardeavue.com https://regardeavue.com https://www.regardeavue.com
3790ad52-3665-4cb1-b1b3-d04aea868d28,media,Rennes-info,http://rennes-info.org http://www.rennes-info.org https://rennes-info.org https://www.rennes-info.org
d930aef8-e72e-48ef-9a74-29a06548549c,es,Rebelion,http://rebelion.org http://www.rebelion.org https://rebelion.org https://www.rebelion.org
058c0289-fdcb-4a7d-90e9-95558cbf0296,,Place-publique,http://place-publique.fr https://place-publique.fr https://www.place-publique.fr
d3bb44a4-a761-428a-9ecb-375d09c6db36,,9emecollectif,https://9emecollectif.net https://www.9emecollectif.net
e79fd2d2-54a3-464e-91c7-2b99d7f23f24,media,Charliehebdo,http://charliehebdo.fr
0fea97cb-0182-4687-a2f3-0cdd0bc3331d,,Propagande,http://propagande.org
e9947158-b475-4eaa-a898-72077bb22fc7,,Lescitoyensconstituants,http://lescitoyensconstituants.com https://lescitoyensconstituants.com
c693e2cb-4bc9-4c6e-b786-96959dcf3e8f,,Agrobioperigord,http://agrobioperigord.fr http://www.agrobioperigord.fr
6625079b-1e42-4de6-80d3-932f796a9762,,Chainehumaine,http://chainehumaine.org http://www.chainehumaine.org
b8977a34-4bd2-4d0b-a708-9298d7c4f846,,Democracynow,http://www.democracynow.org
a0bb1f09-ee79-4f15-9ff1-478f3f1e3ed9,,Appropedia,http://www.appropedia.org
64e73010-ddff-4d39-9cc6-d34c7021b9e3,,Familles-a-energie-positive,http://www.familles-a-energie-positive.fr https://www.familles-a-energie-positive.fr
cedf02cc-8a95-4e89-9ed5-dd937685c2f1,,Attentionchantier,http://www.attentionchantier.org https://www.attentionchantier.org
3f763156-cdf6-4e39-9572-40ae2b5284a4,map video,Cinemas-utopia,http://www.cinemas-utopia.org https://www.cinemas-utopia.org
d8c5a4d1-aa83-4b4d-9d3c-76e13fbd73b8,,Jacobinmag,https://www.jacobinmag.com
f1b24e79-c82c-4572-859a-7cf05c5ca081,agriculture,Permaculture-sans-frontieres,http://permaculture-sans-frontieres.org http://www.permaculture-sans-frontieres.org https://permaculture-sans-frontieres.org https://www.permaculture-sans-frontieres.org
b2ef0ffc-6837-4802-9de4-8e9e25b5c383,,Naturalistesenlutte.Overblog,http://naturalistesenlutte.overblog.com
cf016683-5317-4ede-a9f8-80ee7b5f3a97,media,Decroissance,http://decroissance.org http://www.decroissance.org
16cdd4b5-25f4-4845-a5bb-9c5978ae5901,,Les-crises,http://www.les-crises.fr https://www.les-crises.fr
76920ecd-9f35-4b47-bb61-d4b31d45f931,text media,Le-tigre,http://le-tigre.net http://www.le-tigre.net
7dcdcc5c-7782-4879-956d-2ec7a2037f74,,Oclibertaire.Free,http://oclibertaire.free.fr
a143436f-8b49-4ded-b7af-440760a5cf81,,Lavoiedujaguar,http://lavoiedujaguar.net http://www.lavoiedujaguar.net https://lavoiedujaguar.net https://www.lavoiedujaguar.net
689ca13d-7fbf-44f9-9552-eb7a017c1a43,,biencommunchartedelaterre.Wordpress,https://biencommunchartedelaterre.wordpress.com
fbbaca88-1e82-4a76-a8af-ef3f193cc104,,Autogestion.Asso,http://www.autogestion.asso.fr https://www.autogestion.asso.fr
43455ef4-fe74-40e0-b4fc-d32b1f72acf2,,Collectiflieuxcommuns,https://collectiflieuxcommuns.fr
a06406a4-10e2-4cb1-9826-ca46e4005eee,subsist law,Ministere-de-la-regularisation-de-tous-les-sans-papiers,http://ministere-de-la-regularisation-de-tous-les-sans-papiers.net http://www.ministere-de-la-regularisation-de-tous-les-sans-papiers.net https://ministere-de-la-regularisation-de-tous-les-sans-papiers.net https://www.ministere-de-la-regularisation-de-tous-les-sans-papiers.net
15216df6-72dc-4eeb-a412-68496d72308d,,Tantquilyauradesbouilles.Wordpress,https://tantquilyauradesbouilles.wordpress.com
7f6c7a91-c273-4314-95fa-77b249eaa95c,,Savoirscom1.Info,http://www.savoirscom1.info https://www.savoirscom1.info
ba295ab3-07ea-433b-878b-0e23836ee307,,Oulaviesauvage.Wordpress,https://oulaviesauvage.wordpress.com
a8b5a6c2-f639-4a1c-bffa-5165343e906a,politics,Remixthecommons,http://www.remixthecommons.org
bb6fd3d1-64ab-4ee2-9e54-da7af52954cc,,Interdemos,http://www.interdemos.net
83091e44-0fab-4088-bbb9-222572ce353d,,tendanceclaire.npa.Free,http://tendanceclaire.npa.free.fr
f8aaab5d-0f30-46d0-879a-586cfc042ad1,web map tool,Newcloudatlas,http://newcloudatlas.org
f769dfaf-e353-4105-b244-445594081553,web alienation tool,Riseup,https://help.riseup.net/fr/better-web-browsing
0d97633e-fa7b-4559-9acc-05f2f5c4cc79,,noncestnon20052015.Wordpress,https://noncestnon20052015.wordpress.com
114f69e9-83e0-4ed1-b939-9b82c2033d5e,,Decinestaresistance.Weebly,http://decinestaresistance.weebly.com
7e25709d-c1f2-461a-bc76-4f735789c4dd,group,France-terre-asile,http://france-terre-asile.org http://www.france-terre-asile.org https://france-terre-asile.org https://www.france-terre-asile.org
df4f852e-d9c7-4d50-ad66-8909f28e7256,,Santenatureinnovation,http://www.santenatureinnovation.com https://www.santenatureinnovation.com
d1eb8fb0-3625-484e-bb08-853bf10a4607,,Nouvelleshorslesmurs.Wordpress,https://nouvelleshorslesmurs.wordpress.com
05d1c822-845f-489f-91a4-b7c5d89cf156,,Zurbains,http://www.zurbains.com https://www.zurbains.com
7d0e7473-b10e-4211-ab3c-b22557c3d902,,Unionpacifiste,http://unionpacifiste.org http://www.unionpacifiste.org https://unionpacifiste.org https://www.unionpacifiste.org
0f47a4bb-d9a7-4458-ae3a-031b6ca7f620,,Salon-vivreautrement,http://salon-vivreautrement.com http://www.salon-vivreautrement.com
9236e14f-f2dd-4fcb-939b-b3ba4510c3e8,space,Irrueption-belleville,http://irrueption-belleville.fr https://irrueption-belleville.fr
eb8a21b1-7ea1-4c3d-ac3b-04f11d82f8b6,,Theanarchistlibrary,http://theanarchistlibrary.org https://theanarchistlibrary.org
1bf02cca-51d0-4da0-b6ac-a97a6c94a0ef,,Osezlefeminisme,http://www.osezlefeminisme.fr https://www.osezlefeminisme.fr
e2d025a0-8122-4da6-9f68-5b1d1678b261,,Resogm,http://www.resogm.org https://www.resogm.org
4969619a-a424-488d-997c-00e4e7a425ff,,Tera.Coop,http://tera.coop http://www.tera.coop
0789b4d3-e6b5-47a1-b57e-cd47f098ab80,,Lesconferenciersgesticulants,http://lesconferenciersgesticulants.org https://lesconferenciersgesticulants.org
03a7da0f-2153-4571-b013-b0d06f546302,ngo,Secourspopulaire,https://secourspopulaire.fr https://www.secourspopulaire.fr
76f3d487-b84f-444c-a2e8-1f473b3391bc,,Participation-et-democratie,http://www.participation-et-democratie.fr
b88b2e2b-91d4-49d0-88d6-b722da96a241,subsist law,Sanspapiers.Info,http://sanspapiers.info http://www.sanspapiers.info
ae2c003d-3e17-475e-9db3-b5043e85c748,,Subsociety,http://www.subsociety.org https://www.subsociety.org
201e2dc1-3fef-45df-83eb-9bbf2157656b,,Opendatafrance,http://www.opendatafrance.net
6cdf3e61-40ac-4161-9f60-d5d4d7bd541b,,Zoupic,http://www.zoupic.com
22a24ea4-bd89-47ee-b575-4c6adb820a1b,,Ouvaton.Coop,http://ouvaton.coop http://www.ouvaton.coop https://ouvaton.coop https://www.ouvaton.coop
31931f03-d081-4e3c-93c8-88e2bc8f696a,,Floksociety,http://floksociety.org https://floksociety.org https://www.floksociety.org
5fa4ec46-568c-44f0-8baa-726a9a0d9e38,,Grainesdechangement,http://grainesdechangement.com http://www.grainesdechangement.com
cec3fc14-92af-4daf-b067-7df592bc1d9d,zad,Nofrackingfrance,http://nofrackingfrance.fr
971710e6-66fb-4142-aa03-f032dacc9816,,Stopmensonges,http://stopmensonges.com
e6921915-f410-451f-9cb3-c91c38081074,,Roseaux-dansants,http://roseaux-dansants.org http://www.roseaux-dansants.org https://roseaux-dansants.org https://www.roseaux-dansants.org
de9d12e3-43df-49f4-b061-b0506bc2897e,,Salonlivrelibertaire.Cybertaria,http://salonlivrelibertaire.cybertaria.org https://salonlivrelibertaire.cybertaria.org
9b1abbf7-53eb-4356-8c8d-1956260928cd,,Lafederation,http://lafederation.org http://www.lafederation.org https://lafederation.org https://www.lafederation.org
